matchId,tier_scraped_from,rank_scraped_from,did_meta_team_win
NA1_5146991478,GOLD,GOLD I,False
NA1_5147030177,IRON,IRON I,False
NA1_5147048092,IRON,IRON I,False
NA1_5147070831,IRON,IRON II,False
NA1_5147297972,BRONZE,BRONZE IV,True
NA1_5147327690,BRONZE,BRONZE IV,True
NA1_5147402182,BRONZE,BRONZE IV,True
NA1_5147427646,BRONZE,BRONZE IV,False
NA1_5147452195,BRONZE,BRONZE IV,False
NA1_5147988313,BRONZE,BRONZE IV,True
NA1_5148245578,GOLD,GOLD I,False
NA1_5148530648,EMERALD,EMERALD IV,False
NA1_5148562724,EMERALD,EMERALD IV,True
NA1_5149104724,SILVER,SILVER II,False
NA1_5149133374,SILVER,SILVER II,False
NA1_5149149576,SILVER,SILVER II,True
NA1_5149348225,IRON,IRON I,False
NA1_5149591356,BRONZE,BRONZE I,True
NA1_5149603416,BRONZE,BRONZE I,False
NA1_5149665362,SILVER,SILVER II,True
NA1_5149675365,SILVER,SILVER II,False
NA1_5149812829,SILVER,SILVER II,False
NA1_5150176946,IRON,IRON II,False
NA1_5150207116,IRON,IRON II,True
NA1_5150266914,SILVER,SILVER III,False
NA1_5150288652,SILVER,SILVER III,True
NA1_5151245574,SILVER,SILVER II,True
NA1_5151263110,SILVER,SILVER II,True
NA1_5151538777,SILVER,SILVER III,True
NA1_5151570773,SILVER,SILVER III,True
NA1_5151700241,IRON,IRON I,False
NA1_5151718602,PLATINUM,PLATINUM IV,False
NA1_5151753387,PLATINUM,PLATINUM IV,True
NA1_5151806367,IRON,IRON IV,False
NA1_5151863825,IRON,IRON IV,False
NA1_5151901092,IRON,IRON IV,False
NA1_5151928920,IRON,IRON IV,False
NA1_5151943647,IRON,IRON III,False
NA1_5151944699,IRON,IRON IV,True
NA1_5151964558,IRON,IRON III,True
NA1_5152676910,EMERALD,EMERALD IV,True
NA1_5152694622,EMERALD,EMERALD IV,True
NA1_5152885304,IRON,IRON III,True
NA1_5152924565,BRONZE,BRONZE IV,False
NA1_5152958149,IRON,IRON I,False
NA1_5153628872,BRONZE,BRONZE IV,True
NA1_5153655006,PLATINUM,PLATINUM I,True
NA1_5154002286,SILVER,SILVER III,False
NA1_5154017225,IRON,IRON II,False
NA1_5154033942,IRON,IRON II,True
NA1_5154369899,BRONZE,BRONZE I,False
NA1_5154449791,PLATINUM,PLATINUM III,False
NA1_5154474356,PLATINUM,PLATINUM III,True
NA1_5154706716,SILVER,SILVER III,True
NA1_5154716177,IRON,IRON II,False
NA1_5154722726,SILVER,SILVER III,False
NA1_5154855314,GOLD,GOLD III,True
NA1_5154863442,GOLD,GOLD III,True
NA1_5155564637,SILVER,SILVER II,True
NA1_5155583421,SILVER,SILVER II,True
NA1_5155636904,SILVER,SILVER III,True
NA1_5155679046,SILVER,SILVER III,True
NA1_5155877717,SILVER,SILVER II,False
NA1_5155909994,SILVER,SILVER II,False
NA1_5155939429,SILVER,SILVER II,True
NA1_5155964869,SILVER,SILVER II,True
NA1_5156416163,SILVER,SILVER II,False
NA1_5156417053,PLATINUM,PLATINUM III,False
NA1_5156445023,PLATINUM,PLATINUM III,True
NA1_5156457104,SILVER,SILVER II,True
NA1_5156507361,SILVER,SILVER II,True
NA1_5156635999,IRON,IRON I,False
NA1_5156675054,IRON,IRON I,False
NA1_5156694626,IRON,IRON I,True
NA1_5156735080,IRON,IRON I,True
NA1_5156776438,IRON,IRON I,True
NA1_5157228716,PLATINUM,PLATINUM I,True
NA1_5157380224,IRON,IRON II,True
NA1_5157657292,GOLD,GOLD I,False
NA1_5157662127,GOLD,GOLD I,True
NA1_5157793290,PLATINUM,PLATINUM IV,False
NA1_5157808955,PLATINUM,PLATINUM IV,True
NA1_5157816002,PLATINUM,PLATINUM IV,False
NA1_5157994318,PLATINUM,PLATINUM I,True
NA1_5158281864,IRON,IRON II,True
NA1_5158308231,IRON,IRON II,False
NA1_5158762043,IRON,IRON II,True
NA1_5158804012,BRONZE,BRONZE II,False
NA1_5158827092,IRON,IRON III,True
NA1_5158966389,PLATINUM,PLATINUM III,True
NA1_5159097573,IRON,IRON I,False
NA1_5159109458,IRON,IRON I,True
NA1_5159158719,BRONZE,BRONZE II,True
NA1_5159199231,BRONZE,BRONZE II,True
NA1_5159330234,PLATINUM,PLATINUM III,False
NA1_5159351795,PLATINUM,PLATINUM III,False
NA1_5159403215,PLATINUM,PLATINUM III,True
NA1_5159762719,IRON,IRON IV,True
NA1_5159823292,IRON,IRON III,True
NA1_5159963376,IRON,IRON IV,False
NA1_5160133365,IRON,IRON I,True
NA1_5160180272,IRON,IRON I,True
NA1_5160230297,IRON,IRON I,False
NA1_5160237618,IRON,IRON I,False
NA1_5160412686,PLATINUM,PLATINUM III,False
NA1_5160852699,IRON,IRON III,True
NA1_5160902317,IRON,IRON I,True
NA1_5161150174,IRON,IRON III,True
NA1_5161780283,IRON,IRON III,True
NA1_5162016950,IRON,IRON IV,True
NA1_5162057553,IRON,IRON IV,True
NA1_5162091928,SILVER,SILVER II,False
NA1_5162142748,SILVER,SILVER II,True
NA1_5162469797,SILVER,SILVER I,False
NA1_5163099350,IRON,IRON II,True
NA1_5163234243,IRON,IRON IV,False
NA1_5163268383,SILVER,SILVER III,True
NA1_5163333896,SILVER,SILVER III,False
NA1_5163373404,BRONZE,BRONZE II,True
NA1_5163378522,SILVER,SILVER III,True
NA1_5163422385,BRONZE,BRONZE II,True
NA1_5163434856,SILVER,SILVER III,False
NA1_5163493190,SILVER,SILVER III,True
NA1_5163739655,PLATINUM,PLATINUM III,False
NA1_5163799390,PLATINUM,PLATINUM III,False
NA1_5164135885,IRON,IRON IV,True
NA1_5164538047,IRON,IRON I,False
NA1_5165166784,IRON,IRON IV,True
NA1_5165175253,IRON,IRON III,True
NA1_5165346571,IRON,IRON III,False
NA1_5165497467,IRON,IRON I,True
NA1_5165875993,IRON,IRON III,True
NA1_5165890829,IRON,IRON III,True
NA1_5165903500,IRON,IRON III,True
NA1_5166067113,IRON,IRON II,True
NA1_5166254980,IRON,IRON II,True
NA1_5166258463,IRON,IRON II,True
NA1_5166269782,PLATINUM,PLATINUM III,False
NA1_5166307925,PLATINUM,PLATINUM III,True
NA1_5166353916,PLATINUM,PLATINUM III,True
NA1_5166378375,PLATINUM,PLATINUM III,True
NA1_5166458355,PLATINUM,PLATINUM I,False
NA1_5166559558,PLATINUM,PLATINUM II,False
NA1_5166723572,PLATINUM,PLATINUM II,True
NA1_5166736431,IRON,IRON III,True
NA1_5167243810,SILVER,SILVER III,False
NA1_5167488567,IRON,IRON III,False
NA1_5167521935,SILVER,SILVER I,False
NA1_5167526339,IRON,IRON III,True
NA1_5167546290,IRON,IRON IV,True
NA1_5167546471,IRON,IRON I,True
NA1_5168010102,BRONZE,BRONZE IV,False
NA1_5168559589,IRON,IRON III,False
NA1_5168639096,IRON,IRON IV,False
NA1_5168688089,IRON,IRON IV,False
NA1_5168847947,IRON,IRON III,True
NA1_5169643366,BRONZE,BRONZE I,False
NA1_5169680869,BRONZE,BRONZE I,True
NA1_5169715886,BRONZE,BRONZE I,False
NA1_5170341821,BRONZE,BRONZE III,False
NA1_5170379418,BRONZE,BRONZE III,False
NA1_5170411005,IRON,IRON I,True
NA1_5170559419,IRON,IRON III,False
NA1_5171469641,BRONZE,BRONZE I,False
NA1_5171500337,BRONZE,BRONZE I,False
NA1_5171543730,BRONZE,BRONZE I,False
NA1_5171650876,BRONZE,BRONZE I,False
NA1_5171679491,BRONZE,BRONZE I,False
NA1_5171778186,IRON,IRON IV,True
NA1_5171808424,BRONZE,BRONZE I,True
NA1_5171822583,IRON,IRON IV,True
NA1_5171844583,IRON,IRON IV,True
NA1_5172123218,BRONZE,BRONZE IV,False
NA1_5172137607,BRONZE,BRONZE IV,True
NA1_5172254544,IRON,IRON III,True
NA1_5172417335,SILVER,SILVER IV,True
NA1_5172437556,SILVER,SILVER IV,True
NA1_5172649539,BRONZE,BRONZE I,False
NA1_5172734678,IRON,IRON IV,True
NA1_5173093355,BRONZE,BRONZE IV,True
NA1_5173124934,BRONZE,BRONZE IV,True
NA1_5173160405,IRON,IRON III,False
NA1_5173347741,PLATINUM,PLATINUM I,True
NA1_5173573885,IRON,IRON IV,False
NA1_5173634688,GOLD,GOLD I,True
NA1_5173677399,IRON,IRON II,False
NA1_5173728135,IRON,IRON II,False
NA1_5174078626,IRON,IRON II,True
NA1_5174576878,IRON,IRON IV,True
NA1_5174698369,SILVER,SILVER III,False
NA1_5174973135,IRON,IRON II,False
NA1_5175003884,BRONZE,BRONZE I,True
NA1_5175024923,BRONZE,BRONZE I,False
NA1_5175146528,IRON,IRON II,False
NA1_5175151733,IRON,IRON II,True
NA1_5175179541,IRON,IRON II,True
NA1_5175598716,SILVER,SILVER III,False
NA1_5175683783,SILVER,SILVER III,True
NA1_5175691742,SILVER,SILVER III,False
NA1_5176171431,BRONZE,BRONZE III,True
NA1_5176212655,BRONZE,BRONZE III,True
NA1_5176548190,SILVER,SILVER III,True
NA1_5177244166,IRON,IRON III,True
NA1_5177307370,SILVER,SILVER IV,False
NA1_5177434988,SILVER,SILVER IV,False
NA1_5177840201,SILVER,SILVER IV,True
NA1_5177873990,SILVER,SILVER IV,True
NA1_5177918644,SILVER,SILVER IV,True
NA1_5177996050,PLATINUM,PLATINUM I,False
NA1_5178085270,SILVER,SILVER IV,False
NA1_5178497895,IRON,IRON I,True
NA1_5178519269,IRON,IRON I,False
NA1_5178522436,PLATINUM,PLATINUM I,True
NA1_5178548224,IRON,IRON I,True
NA1_5178569066,IRON,IRON I,True
NA1_5178627903,IRON,IRON I,True
NA1_5178655326,IRON,IRON IV,False
NA1_5178665082,IRON,IRON I,False
NA1_5178799605,IRON,IRON I,False
NA1_5179191073,IRON,IRON IV,False
NA1_5179537338,IRON,IRON II,False
NA1_5179659573,IRON,IRON III,False
NA1_5179717755,PLATINUM,PLATINUM II,False
NA1_5179753553,PLATINUM,PLATINUM II,True
NA1_5180005649,DIAMOND,DIAMOND IV,False
NA1_5180030261,DIAMOND,DIAMOND IV,False
NA1_5180040445,DIAMOND,DIAMOND IV,False
NA1_5180053901,DIAMOND,DIAMOND IV,True
NA1_5180069424,DIAMOND,DIAMOND IV,False
NA1_5180114714,DIAMOND,DIAMOND IV,True
NA1_5180541590,SILVER,SILVER I,False
NA1_5180590446,SILVER,SILVER I,False
NA1_5181091347,IRON,IRON I,True
NA1_5181124840,IRON,IRON I,True
NA1_5181152837,IRON,IRON I,True
NA1_5181499038,DIAMOND,DIAMOND IV,False
NA1_5181590852,DIAMOND,DIAMOND IV,False
NA1_5181604750,DIAMOND,DIAMOND IV,True
NA1_5182155000,EMERALD,EMERALD III,False
NA1_5182158046,IRON,IRON I,False
NA1_5182217263,PLATINUM,PLATINUM I,True
NA1_5182222023,IRON,IRON III,True
NA1_5182271712,PLATINUM,PLATINUM I,False
NA1_5182310507,PLATINUM,PLATINUM I,True
NA1_5182317588,PLATINUM,PLATINUM I,False
NA1_5182354460,PLATINUM,PLATINUM I,True
NA1_5182382071,IRON,IRON IV,False
NA1_5182410396,PLATINUM,PLATINUM I,True
NA1_5182812770,IRON,IRON III,True
NA1_5182848086,IRON,IRON III,True
NA1_5182916863,EMERALD,EMERALD III,True
NA1_5183072846,IRON,IRON IV,True
NA1_5183094772,IRON,IRON II,False
NA1_5183329863,IRON,IRON I,False
NA1_5183485730,SILVER,SILVER IV,True
NA1_5183490493,SILVER,SILVER IV,False
NA1_5183825598,EMERALD,EMERALD II,True
NA1_5183855977,EMERALD,EMERALD II,False
NA1_5184049976,SILVER,SILVER IV,False
NA1_5184101713,SILVER,SILVER IV,False
NA1_5184120224,IRON,IRON I,True
NA1_5184164565,EMERALD,EMERALD II,False
NA1_5184201311,BRONZE,BRONZE III,True
NA1_5184203793,EMERALD,EMERALD II,True
NA1_5184222112,BRONZE,BRONZE III,True
NA1_5184231528,EMERALD,EMERALD II,False
NA1_5184264022,EMERALD,EMERALD II,False
NA1_5184286387,EMERALD,EMERALD II,True
NA1_5184303707,PLATINUM,PLATINUM I,True
NA1_5184304341,EMERALD,EMERALD II,False
NA1_5184322907,PLATINUM,PLATINUM I,False
NA1_5184567167,IRON,IRON I,True
NA1_5184574779,IRON,IRON I,True
NA1_5184601691,IRON,IRON I,True
NA1_5184660437,PLATINUM,PLATINUM I,True
NA1_5184663845,EMERALD,EMERALD III,True
NA1_5184685873,SILVER,SILVER IV,False
NA1_5184688159,EMERALD,EMERALD III,False
NA1_5184806839,SILVER,SILVER IV,False
NA1_5184816158,SILVER,SILVER IV,True
NA1_5184851331,SILVER,SILVER IV,True
NA1_5184917956,SILVER,SILVER IV,True
NA1_5185033830,EMERALD,EMERALD III,True
NA1_5185489755,SILVER,SILVER IV,False
NA1_5185597547,EMERALD,EMERALD II,False
NA1_5185638577,EMERALD,EMERALD II,True
NA1_5185796835,IRON,IRON IV,True
NA1_5185975831,EMERALD,EMERALD III,True
NA1_5185985941,EMERALD,EMERALD III,True
NA1_5186265444,IRON,IRON I,False
NA1_5187284208,SILVER,SILVER I,True
NA1_5187317319,IRON,IRON III,True
NA1_5187321403,SILVER,SILVER I,False
NA1_5187493203,PLATINUM,PLATINUM I,False
NA1_5188135496,SILVER,SILVER II,True
NA1_5188173186,SILVER,SILVER II,False
NA1_5188203174,SILVER,SILVER II,True
NA1_5188204705,GOLD,GOLD III,False
NA1_5188223778,SILVER,SILVER II,True
NA1_5188242501,SILVER,SILVER IV,False
NA1_5188246348,GOLD,GOLD III,False
NA1_5188271366,SILVER,SILVER II,True
NA1_5188287659,GOLD,GOLD III,False
NA1_5188327824,GOLD,GOLD III,False
NA1_5188356750,BRONZE,BRONZE III,True
NA1_5188371096,IRON,IRON II,False
NA1_5188377320,BRONZE,BRONZE II,True
NA1_5188393586,BRONZE,BRONZE III,False
NA1_5188399121,IRON,IRON II,False
NA1_5188404708,IRON,IRON I,False
NA1_5188431497,BRONZE,BRONZE III,True
NA1_5188440221,IRON,IRON II,False
NA1_5188456786,BRONZE,BRONZE III,True
NA1_5188719059,PLATINUM,PLATINUM II,False
NA1_5188752104,PLATINUM,PLATINUM II,True
NA1_5188780319,PLATINUM,PLATINUM II,False
NA1_5188949617,IRON,IRON III,True
NA1_5188984196,IRON,IRON III,False
NA1_5189005694,BRONZE,BRONZE IV,False
NA1_5189126812,IRON,IRON IV,True
NA1_5189141321,IRON,IRON III,True
NA1_5189176425,IRON,IRON IV,True
NA1_5189240162,IRON,IRON IV,True
NA1_5189776322,IRON,IRON IV,True
NA1_5189991440,BRONZE,BRONZE III,False
NA1_5189994995,EMERALD,EMERALD III,True
NA1_5190004733,BRONZE,BRONZE II,True
NA1_5190026997,BRONZE,BRONZE III,True
NA1_5190042915,BRONZE,BRONZE II,False
NA1_5190060568,BRONZE,BRONZE III,True
NA1_5190383546,BRONZE,BRONZE IV,False
NA1_5190464185,PLATINUM,PLATINUM I,False
NA1_5190848610,IRON,IRON III,False
NA1_5190885965,IRON,IRON III,True
NA1_5191319900,IRON,IRON IV,True
NA1_5191325940,IRON,IRON III,True
NA1_5191511426,IRON,IRON III,True
NA1_5192014377,IRON,IRON III,False
NA1_5192033506,IRON,IRON III,True
NA1_5192067496,IRON,IRON III,True
NA1_5192108481,IRON,IRON III,False
NA1_5192191924,IRON,IRON I,True
NA1_5192465243,BRONZE,BRONZE III,False
NA1_5192470412,IRON,IRON I,False
NA1_5192478291,BRONZE,BRONZE III,False
NA1_5192798787,BRONZE,BRONZE III,False
NA1_5192822901,BRONZE,BRONZE III,True
NA1_5193051642,BRONZE,BRONZE II,True
NA1_5193149714,BRONZE,BRONZE II,True
NA1_5193455828,BRONZE,BRONZE III,True
NA1_5193478842,BRONZE,BRONZE III,False
NA1_5193655838,SILVER,SILVER I,True
NA1_5193691085,SILVER,SILVER I,False
NA1_5194012530,GOLD,GOLD IV,False
NA1_5194044740,GOLD,GOLD IV,False
NA1_5194057894,GOLD,GOLD IV,False
NA1_5194074038,GOLD,GOLD IV,False
NA1_5194079181,GOLD,GOLD IV,True
NA1_5194511496,IRON,IRON III,False
NA1_5194519597,BRONZE,BRONZE III,False
NA1_5194557329,BRONZE,BRONZE III,True
NA1_5194594475,BRONZE,BRONZE III,True
NA1_5194794207,GOLD,GOLD IV,True
NA1_5194808541,IRON,IRON I,False
NA1_5194824900,GOLD,GOLD IV,True
NA1_5194843483,GOLD,GOLD IV,True
NA1_5194895558,BRONZE,BRONZE II,True
NA1_5195165064,BRONZE,BRONZE III,True
NA1_5195562980,SILVER,SILVER IV,True
NA1_5195585314,SILVER,SILVER IV,True
NA1_5195609665,BRONZE,BRONZE III,False
NA1_5195632238,BRONZE,BRONZE III,True
NA1_5195634303,BRONZE,BRONZE III,True
NA1_5195638484,IRON,IRON I,True
NA1_5195664482,BRONZE,BRONZE III,False
NA1_5195681792,BRONZE,BRONZE III,True
NA1_5195696150,BRONZE,BRONZE III,True
NA1_5195867804,GOLD,GOLD II,True
NA1_5195917623,GOLD,GOLD II,True
NA1_5195942590,GOLD,GOLD II,True
NA1_5195953757,IRON,IRON I,False
NA1_5195962560,GOLD,GOLD II,False
NA1_5196004990,BRONZE,BRONZE III,False
NA1_5196096000,GOLD,GOLD III,False
NA1_5196121612,GOLD,GOLD III,False
NA1_5196127798,IRON,IRON I,True
NA1_5196208468,IRON,IRON III,False
NA1_5196251150,GOLD,GOLD IV,False
NA1_5196537778,GOLD,GOLD II,False
NA1_5196555910,IRON,IRON I,False
NA1_5196559694,GOLD,GOLD II,True
NA1_5196576027,SILVER,SILVER II,False
NA1_5196579715,GOLD,GOLD II,False
NA1_5196594244,SILVER,SILVER II,True
NA1_5196612720,SILVER,SILVER II,True
NA1_5196624420,SILVER,SILVER II,True
NA1_5196656973,SILVER,SILVER II,True
NA1_5196674809,SILVER,SILVER I,False
NA1_5196839367,SILVER,SILVER I,True
NA1_5196872523,IRON,IRON III,True
NA1_5197038627,SILVER,SILVER III,False
NA1_5197152162,BRONZE,BRONZE III,True
NA1_5197160493,BRONZE,BRONZE III,False
NA1_5197282632,EMERALD,EMERALD II,False
NA1_5197353898,GOLD,GOLD II,False
NA1_5197367541,GOLD,GOLD III,True
NA1_5197368565,IRON,IRON III,False
NA1_5197383185,IRON,IRON III,True
NA1_5197387449,GOLD,GOLD III,True
NA1_5197429257,BRONZE,BRONZE I,True
NA1_5197449517,BRONZE,BRONZE I,True
NA1_5197479436,BRONZE,BRONZE I,True
NA1_5197650335,SILVER,SILVER III,False
NA1_5197685324,SILVER,SILVER III,True
NA1_5197699554,IRON,IRON IV,True
NA1_5197718551,IRON,IRON IV,True
NA1_5197747320,IRON,IRON I,True
NA1_5197748486,IRON,IRON IV,False
NA1_5197795855,IRON,IRON IV,False
NA1_5197897280,BRONZE,BRONZE III,True
NA1_5197987957,IRON,IRON I,True
NA1_5198259182,BRONZE,BRONZE I,False
NA1_5198289043,BRONZE,BRONZE I,False
NA1_5198294296,EMERALD,EMERALD II,False
NA1_5198316705,EMERALD,EMERALD II,True
NA1_5198342684,EMERALD,EMERALD II,False
NA1_5198571094,IRON,IRON III,True
NA1_5198635923,BRONZE,BRONZE III,True
NA1_5198755243,SILVER,SILVER II,False
NA1_5198959531,IRON,IRON I,False
NA1_5198989017,SILVER,SILVER I,True
NA1_5198993960,BRONZE,BRONZE III,False
NA1_5198997620,SILVER,SILVER I,False
NA1_5199042867,SILVER,SILVER I,True
NA1_5199060467,SILVER,SILVER II,True
NA1_5199089968,SILVER,SILVER II,False
NA1_5199100536,BRONZE,BRONZE III,False
NA1_5199136987,BRONZE,BRONZE III,True
NA1_5199170829,BRONZE,BRONZE III,True
NA1_5199172554,GOLD,GOLD IV,True
NA1_5199205355,BRONZE,BRONZE III,True
NA1_5199242731,BRONZE,BRONZE III,False
NA1_5199302178,BRONZE,BRONZE III,False
NA1_5199427528,SILVER,SILVER III,True
NA1_5199837966,GOLD,GOLD III,True
NA1_5199846613,SILVER,SILVER I,True
NA1_5199861000,GOLD,GOLD III,False
NA1_5199958965,SILVER,SILVER III,True
NA1_5199969316,IRON,IRON I,False
NA1_5200005477,GOLD,GOLD III,True
NA1_5200321192,EMERALD,EMERALD I,True
NA1_5200339284,EMERALD,EMERALD I,True
NA1_5200399097,SILVER,SILVER IV,False
NA1_5200409906,GOLD,GOLD I,True
NA1_5200672398,EMERALD,EMERALD I,False
NA1_5200692970,EMERALD,EMERALD I,False
NA1_5200714342,EMERALD,EMERALD I,False
NA1_5200727695,GOLD,GOLD II,False
NA1_5200734693,GOLD,GOLD II,False
NA1_5200739050,EMERALD,EMERALD I,False
NA1_5200747079,PLATINUM,PLATINUM III,True
NA1_5200794277,EMERALD,EMERALD I,True
NA1_5200821795,IRON,IRON I,True
NA1_5200861433,SILVER,SILVER I,True
NA1_5201090653,PLATINUM,PLATINUM I,True
NA1_5201498811,BRONZE,BRONZE I,False
NA1_5201680739,IRON,IRON III,True
NA1_5201725862,BRONZE,BRONZE I,True
NA1_5201761470,BRONZE,BRONZE III,True
NA1_5201790472,BRONZE,BRONZE III,False
NA1_5202013384,BRONZE,BRONZE III,False
NA1_5202239319,GOLD,GOLD III,True
NA1_5202273893,GOLD,GOLD III,False
NA1_5202303604,GOLD,GOLD III,False
NA1_5202352633,GOLD,GOLD III,False
NA1_5202379403,PLATINUM,PLATINUM III,True
NA1_5202394871,GOLD,GOLD IV,False
NA1_5202451125,PLATINUM,PLATINUM III,True
NA1_5202479068,SILVER,SILVER I,True
NA1_5202502640,SILVER,SILVER I,True
NA1_5202719907,BRONZE,BRONZE II,True
NA1_5202732095,BRONZE,BRONZE II,True
NA1_5202801814,SILVER,SILVER I,True
NA1_5202811266,GOLD,GOLD II,False
NA1_5202839825,GOLD,GOLD II,False
NA1_5202860171,GOLD,GOLD II,True
NA1_5202884197,GOLD,GOLD II,False
NA1_5202897883,PLATINUM,PLATINUM II,False
NA1_5202898757,BRONZE,BRONZE III,True
NA1_5202924664,PLATINUM,PLATINUM II,True
NA1_5202947511,PLATINUM,PLATINUM II,False
NA1_5202962448,PLATINUM,PLATINUM III,True
NA1_5202964959,BRONZE,BRONZE III,False
NA1_5202973560,PLATINUM,PLATINUM II,False
NA1_5202981070,PLATINUM,PLATINUM III,True
NA1_5202985015,IRON,IRON I,False
NA1_5203000170,GOLD,GOLD II,True
NA1_5203001499,PLATINUM,PLATINUM II,False
NA1_5203003322,BRONZE,BRONZE III,False
NA1_5203011013,IRON,IRON II,False
NA1_5203034537,GOLD,GOLD II,True
NA1_5203045101,IRON,IRON II,True
NA1_5203092305,IRON,IRON II,True
NA1_5203125684,PLATINUM,PLATINUM III,False
NA1_5203166052,PLATINUM,PLATINUM III,True
NA1_5203203014,PLATINUM,PLATINUM II,True
NA1_5203203377,IRON,IRON I,False
NA1_5203244883,PLATINUM,PLATINUM III,True
NA1_5203250569,PLATINUM,PLATINUM II,False
NA1_5203276225,PLATINUM,PLATINUM III,True
NA1_5203280684,PLATINUM,PLATINUM III,True
NA1_5203298406,GOLD,GOLD IV,True
NA1_5203350285,BRONZE,BRONZE I,True
NA1_5203351770,PLATINUM,PLATINUM I,True
NA1_5203357626,PLATINUM,PLATINUM III,True
NA1_5203371173,PLATINUM,PLATINUM I,False
NA1_5203373357,IRON,IRON I,True
NA1_5203381638,PLATINUM,PLATINUM III,True
NA1_5203413850,IRON,IRON III,True
NA1_5203451215,BRONZE,BRONZE II,True
NA1_5203459686,BRONZE,BRONZE II,True
NA1_5203472914,BRONZE,BRONZE II,True
NA1_5203527991,IRON,IRON II,True
NA1_5203571996,IRON,IRON III,True
NA1_5203581621,IRON,IRON III,True
NA1_5203605754,IRON,IRON III,False
NA1_5203633275,EMERALD,EMERALD III,False
NA1_5203819744,PLATINUM,PLATINUM III,False
NA1_5203860830,PLATINUM,PLATINUM III,False
NA1_5203875960,PLATINUM,PLATINUM II,False
NA1_5203876577,PLATINUM,PLATINUM III,True
NA1_5203894646,PLATINUM,PLATINUM III,False
NA1_5203940089,PLATINUM,PLATINUM III,True
NA1_5203972650,GOLD,GOLD IV,False
NA1_5204028346,GOLD,GOLD IV,False
NA1_5204066285,GOLD,GOLD IV,True
NA1_5204093101,PLATINUM,PLATINUM II,True
NA1_5204100092,GOLD,GOLD IV,True
NA1_5204122947,GOLD,GOLD IV,False
NA1_5204136243,GOLD,GOLD IV,True
NA1_5204137316,GOLD,GOLD IV,False
NA1_5204144870,IRON,IRON IV,False
NA1_5204164841,GOLD,GOLD IV,True
NA1_5204164889,IRON,IRON IV,True
NA1_5204164959,GOLD,GOLD IV,False
NA1_5204180486,IRON,IRON IV,False
NA1_5204241751,PLATINUM,PLATINUM III,False
NA1_5204249431,PLATINUM,PLATINUM III,False
NA1_5204271448,BRONZE,BRONZE II,True
NA1_5204279185,BRONZE,BRONZE II,False
NA1_5204279601,BRONZE,BRONZE II,True
NA1_5204340203,PLATINUM,PLATINUM II,True
NA1_5204359779,PLATINUM,PLATINUM II,True
NA1_5204359931,BRONZE,BRONZE III,True
NA1_5204379222,PLATINUM,PLATINUM II,False
NA1_5204383769,BRONZE,BRONZE III,False
NA1_5204400505,PLATINUM,PLATINUM II,False
NA1_5204411431,BRONZE,BRONZE III,False
NA1_5204428896,SILVER,SILVER I,True
NA1_5204430108,BRONZE,BRONZE III,True
NA1_5204451906,BRONZE,BRONZE III,True
NA1_5204466231,BRONZE,BRONZE III,False
NA1_5204485411,PLATINUM,PLATINUM III,True
NA1_5204486924,IRON,IRON IV,True
NA1_5204489224,BRONZE,BRONZE III,True
NA1_5204498826,PLATINUM,PLATINUM III,True
NA1_5204510122,BRONZE,BRONZE III,True
NA1_5204512722,PLATINUM,PLATINUM II,False
NA1_5204517984,BRONZE,BRONZE III,True
NA1_5204538597,PLATINUM,PLATINUM III,True
NA1_5204540987,PLATINUM,PLATINUM II,False
NA1_5204564208,IRON,IRON IV,True
NA1_5204590328,IRON,IRON IV,True
NA1_5204603767,PLATINUM,PLATINUM III,True
NA1_5204607280,IRON,IRON IV,True
NA1_5204615588,BRONZE,BRONZE III,False
NA1_5204629432,BRONZE,BRONZE I,True
NA1_5204641195,IRON,IRON IV,False
NA1_5204652659,BRONZE,BRONZE I,False
NA1_5204665921,IRON,IRON I,False
NA1_5204775239,IRON,IRON III,False
NA1_5204789836,PLATINUM,PLATINUM III,True
NA1_5204795630,PLATINUM,PLATINUM I,True
NA1_5204797314,GOLD,GOLD III,True
NA1_5204801984,IRON,IRON I,False
NA1_5204810067,PLATINUM,PLATINUM III,False
NA1_5204820776,IRON,IRON III,False
NA1_5204830662,IRON,IRON II,True
NA1_5204853227,IRON,IRON II,True
NA1_5204864308,IRON,IRON IV,True
NA1_5204885505,IRON,IRON II,True
NA1_5204902786,IRON,IRON IV,False
NA1_5204911119,IRON,IRON II,False
NA1_5204996684,BRONZE,BRONZE III,False
NA1_5204998488,BRONZE,BRONZE II,True
NA1_5205013906,BRONZE,BRONZE III,False
NA1_5205023357,BRONZE,BRONZE II,False
NA1_5205024628,BRONZE,BRONZE III,True
NA1_5205072987,IRON,IRON II,True
NA1_5205079010,IRON,IRON II,True
NA1_5205119458,IRON,IRON II,False
NA1_5205132966,IRON,IRON II,False
NA1_5205137502,IRON,IRON II,True
NA1_5205167670,BRONZE,BRONZE III,True
NA1_5205185792,BRONZE,BRONZE III,False
NA1_5205205864,SILVER,SILVER II,True
NA1_5205208479,BRONZE,BRONZE III,True
NA1_5205225925,IRON,IRON I,True
NA1_5205228461,SILVER,SILVER II,False
NA1_5205241529,SILVER,SILVER II,True
NA1_5205266784,SILVER,SILVER II,False
NA1_5205269223,IRON,IRON I,True
NA1_5205296263,IRON,IRON II,True
NA1_5205327989,SILVER,SILVER II,True
NA1_5205424487,IRON,IRON I,True
